date,station,rr
2019-05-11,ARG SMPK Tanah Datar,0.0
2019-05-12,ARG SMPK Tanah Datar,0.0
2019-05-13,ARG SMPK Tanah Datar,0.0
2019-05-14,ARG SMPK Tanah Datar,0.0
2019-05-15,ARG SMPK Tanah Datar,4.399999999999999
2019-05-16,ARG SMPK Tanah Datar,0.0
2019-05-17,ARG SMPK Tanah Datar,0.2
2019-05-18,ARG SMPK Tanah Datar,0.0
2019-05-19,ARG SMPK Tanah Datar,2.8
2019-05-20,ARG SMPK Tanah Datar,0.4
2019-05-21,ARG SMPK Tanah Datar,0.0
2019-05-22,ARG SMPK Tanah Datar,37.199999999999996
2019-05-23,ARG SMPK Tanah Datar,0.0
2019-05-24,ARG SMPK Tanah Datar,0.0
2019-05-25,ARG SMPK Tanah Datar,0.0
2019-05-26,ARG SMPK Tanah Datar,0.0
2019-05-27,ARG SMPK Tanah Datar,0.0
2019-05-28,ARG SMPK Tanah Datar,4.6
2019-05-29,ARG SMPK Tanah Datar,13.799999999999999
2019-05-30,ARG SMPK Tanah Datar,12.6
2019-05-31,ARG SMPK Tanah Datar,2.4
2019-06-01,ARG SMPK Tanah Datar,11.4
2019-06-02,ARG SMPK Tanah Datar,4.2
2019-06-03,ARG SMPK Tanah Datar,0.0
2019-06-04,ARG SMPK Tanah Datar,18.2
2019-06-05,ARG SMPK Tanah Datar,0.2
2019-06-06,ARG SMPK Tanah Datar,1.2000000000000002
2019-06-07,ARG SMPK Tanah Datar,28.8
2019-06-08,ARG SMPK Tanah Datar,9.2
2019-06-09,ARG SMPK Tanah Datar,0.4
2019-06-10,ARG SMPK Tanah Datar,0.2
2019-06-11,ARG SMPK Tanah Datar,5.4
2019-06-12,ARG SMPK Tanah Datar,0.4
2019-06-13,ARG SMPK Tanah Datar,0.4
2019-06-14,ARG SMPK Tanah Datar,0.2
2019-06-15,ARG SMPK Tanah Datar,0.0
2019-06-16,ARG SMPK Tanah Datar,0.0
2019-06-17,ARG SMPK Tanah Datar,0.0
2019-06-18,ARG SMPK Tanah Datar,1.0000000000000002
2019-06-19,ARG SMPK Tanah Datar,1.0000000000000002
2019-06-20,ARG SMPK Tanah Datar,1.2
2019-06-21,ARG SMPK Tanah Datar,0.0
2019-06-22,ARG SMPK Tanah Datar,0.2
2019-06-23,ARG SMPK Tanah Datar,0.0
2019-06-24,ARG SMPK Tanah Datar,0.0
2019-06-25,ARG SMPK Tanah Datar,0.0
2019-06-26,ARG SMPK Tanah Datar,0.0
2019-06-27,ARG SMPK Tanah Datar,0.0
2019-06-28,ARG SMPK Tanah Datar,0.0
2019-06-29,ARG SMPK Tanah Datar,0.0
2019-06-30,ARG SMPK Tanah Datar,0.0
2019-07-01,ARG SMPK Tanah Datar,0.0
2019-07-02,ARG SMPK Tanah Datar,0.0
2019-07-03,ARG SMPK Tanah Datar,0.0
2019-07-04,ARG SMPK Tanah Datar,0.0
2019-07-05,ARG SMPK Tanah Datar,0.0
2019-07-06,ARG SMPK Tanah Datar,37.4
2019-07-07,ARG SMPK Tanah Datar,14.4
2019-07-08,ARG SMPK Tanah Datar,33.6
2019-07-09,ARG SMPK Tanah Datar,0.2
2019-07-10,ARG SMPK Tanah Datar,0.0
2019-07-11,ARG SMPK Tanah Datar,0.0
2019-07-12,ARG SMPK Tanah Datar,0.0
2019-07-13,ARG SMPK Tanah Datar,0.0
2019-07-14,ARG SMPK Tanah Datar,0.0
2019-07-15,ARG SMPK Tanah Datar,0.0
2019-07-16,ARG SMPK Tanah Datar,0.0
2019-07-17,ARG SMPK Tanah Datar,0.0
2019-07-18,ARG SMPK Tanah Datar,0.0
2019-07-19,ARG SMPK Tanah Datar,0.0
2019-07-20,ARG SMPK Tanah Datar,0.0
2019-07-21,ARG SMPK Tanah Datar,0.0
2019-07-22,ARG SMPK Tanah Datar,0.0
2019-07-23,ARG SMPK Tanah Datar,36.2
2019-07-24,ARG SMPK Tanah Datar,0.2
2019-07-25,ARG SMPK Tanah Datar,0.0
2019-07-26,ARG SMPK Tanah Datar,0.0
2019-07-27,ARG SMPK Tanah Datar,43.6
2019-07-28,ARG SMPK Tanah Datar,0.0
2019-07-29,ARG SMPK Tanah Datar,0.0
2019-07-30,ARG SMPK Tanah Datar,0.0
2019-07-31,ARG SMPK Tanah Datar,0.0
2019-08-01,ARG SMPK Tanah Datar,0.0
2019-08-02,ARG SMPK Tanah Datar,3.0
2019-08-03,ARG SMPK Tanah Datar,0.0
2019-08-04,ARG SMPK Tanah Datar,0.0
2019-08-05,ARG SMPK Tanah Datar,0.0
2019-08-06,ARG SMPK Tanah Datar,0.0
2019-08-07,ARG SMPK Tanah Datar,0.0
2019-08-08,ARG SMPK Tanah Datar,0.0
2019-08-09,ARG SMPK Tanah Datar,0.0
2019-08-10,ARG SMPK Tanah Datar,0.0
2019-08-11,ARG SMPK Tanah Datar,0.0
2019-08-12,ARG SMPK Tanah Datar,0.0
2019-08-13,ARG SMPK Tanah Datar,0.0
2019-08-14,ARG SMPK Tanah Datar,0.6000000000000001
2019-08-15,ARG SMPK Tanah Datar,5.2
2019-08-16,ARG SMPK Tanah Datar,0.2
2019-08-17,ARG SMPK Tanah Datar,0.0
2019-08-18,ARG SMPK Tanah Datar,0.0
2019-08-19,ARG SMPK Tanah Datar,0.0
2019-08-20,ARG SMPK Tanah Datar,0.6000000000000001
2019-08-21,ARG SMPK Tanah Datar,0.0
2019-08-22,ARG SMPK Tanah Datar,0.0
2019-08-23,ARG SMPK Tanah Datar,0.0
2019-08-24,ARG SMPK Tanah Datar,0.0
2019-08-25,ARG SMPK Tanah Datar,0.4
2019-08-26,ARG SMPK Tanah Datar,4.2
2019-08-27,ARG SMPK Tanah Datar,2.4000000000000004
2019-08-28,ARG SMPK Tanah Datar,0.0
2019-08-29,ARG SMPK Tanah Datar,0.0
2019-08-30,ARG SMPK Tanah Datar,0.0
2019-08-31,ARG SMPK Tanah Datar,0.0
2019-09-01,ARG SMPK Tanah Datar,0.0
2019-09-02,ARG SMPK Tanah Datar,0.0
2019-09-03,ARG SMPK Tanah Datar,0.0
2019-09-04,ARG SMPK Tanah Datar,0.0
2019-09-05,ARG SMPK Tanah Datar,0.0
2019-09-06,ARG SMPK Tanah Datar,0.0
2019-09-07,ARG SMPK Tanah Datar,0.0
2019-09-08,ARG SMPK Tanah Datar,0.0
2019-09-09,ARG SMPK Tanah Datar,0.0
2019-09-10,ARG SMPK Tanah Datar,0.8000000000000002
2019-09-11,ARG SMPK Tanah Datar,0.0
2019-09-12,ARG SMPK Tanah Datar,0.0
2019-09-13,ARG SMPK Tanah Datar,0.0
2019-09-14,ARG SMPK Tanah Datar,0.0
2019-09-15,ARG SMPK Tanah Datar,0.0
2019-09-16,ARG SMPK Tanah Datar,0.0
2019-09-17,ARG SMPK Tanah Datar,0.0
2019-09-18,ARG SMPK Tanah Datar,0.0
2019-09-19,ARG SMPK Tanah Datar,0.0
2019-09-20,ARG SMPK Tanah Datar,0.0
2019-09-21,ARG SMPK Tanah Datar,0.0
2019-09-22,ARG SMPK Tanah Datar,0.0
2019-09-23,ARG SMPK Tanah Datar,0.4
2019-09-24,ARG SMPK Tanah Datar,33.8
2019-09-25,ARG SMPK Tanah Datar,12.600000000000003
2019-09-26,ARG SMPK Tanah Datar,0.0
2019-09-27,ARG SMPK Tanah Datar,18.2
2019-09-28,ARG SMPK Tanah Datar,0.0
2019-09-29,ARG SMPK Tanah Datar,8.4
2019-09-30,ARG SMPK Tanah Datar,0.6000000000000001
2019-10-01,ARG SMPK Tanah Datar,0.0
2019-10-02,ARG SMPK Tanah Datar,0.0
2019-10-03,ARG SMPK Tanah Datar,11.0
2019-10-04,ARG SMPK Tanah Datar,0.0
2019-10-05,ARG SMPK Tanah Datar,0.0
2019-10-06,ARG SMPK Tanah Datar,0.0
2019-10-07,ARG SMPK Tanah Datar,25.6
2019-10-08,ARG SMPK Tanah Datar,31.0
2019-10-09,ARG SMPK Tanah Datar,0.2
2019-10-10,ARG SMPK Tanah Datar,0.0
2019-10-11,ARG SMPK Tanah Datar,0.0
2019-10-12,ARG SMPK Tanah Datar,0.0
2019-10-13,ARG SMPK Tanah Datar,0.0
2019-10-14,ARG SMPK Tanah Datar,0.0
2019-10-15,ARG SMPK Tanah Datar,0.0
2019-10-16,ARG SMPK Tanah Datar,0.5999999999999999
2019-10-17,ARG SMPK Tanah Datar,14.8
2019-10-18,ARG SMPK Tanah Datar,1.4
2019-10-19,ARG SMPK Tanah Datar,21.0
2019-10-20,ARG SMPK Tanah Datar,0.6000000000000001
2019-10-21,ARG SMPK Tanah Datar,3.2
2019-10-22,ARG SMPK Tanah Datar,9.4
2019-10-23,ARG SMPK Tanah Datar,0.0
2019-10-24,ARG SMPK Tanah Datar,10.6
2019-10-25,ARG SMPK Tanah Datar,2.6
2019-10-26,ARG SMPK Tanah Datar,43.4
2019-10-27,ARG SMPK Tanah Datar,0.0
2019-10-28,ARG SMPK Tanah Datar,2.4
2019-10-29,ARG SMPK Tanah Datar,5.2
2019-10-30,ARG SMPK Tanah Datar,14.2
2019-10-31,ARG SMPK Tanah Datar,0.8000000000000002
2019-11-01,ARG SMPK Tanah Datar,0.0
2019-11-02,ARG SMPK Tanah Datar,0.0
2019-11-03,ARG SMPK Tanah Datar,0.0
2019-11-04,ARG SMPK Tanah Datar,0.0
2019-11-05,ARG SMPK Tanah Datar,0.0
2019-11-06,ARG SMPK Tanah Datar,0.0
2019-11-07,ARG SMPK Tanah Datar,0.0
2019-11-08,ARG SMPK Tanah Datar,0.0
2019-11-09,ARG SMPK Tanah Datar,0.4
2019-11-10,ARG SMPK Tanah Datar,0.0
2019-11-11,ARG SMPK Tanah Datar,0.0
2019-11-12,ARG SMPK Tanah Datar,0.0
2019-11-13,ARG SMPK Tanah Datar,2.0
2019-11-14,ARG SMPK Tanah Datar,0.0
2019-11-15,ARG SMPK Tanah Datar,8.8
2019-11-16,ARG SMPK Tanah Datar,0.0
2019-11-17,ARG SMPK Tanah Datar,0.0
2019-11-18,ARG SMPK Tanah Datar,0.2
2019-11-19,ARG SMPK Tanah Datar,0.2
2019-11-20,ARG SMPK Tanah Datar,61.2
2019-11-21,ARG SMPK Tanah Datar,55.4
2019-11-22,ARG SMPK Tanah Datar,75.0
2019-11-23,ARG SMPK Tanah Datar,48.2
2019-11-24,ARG SMPK Tanah Datar,87.8
2019-11-25,ARG SMPK Tanah Datar,0.4
2019-11-26,ARG SMPK Tanah Datar,0.2
2019-11-27,ARG SMPK Tanah Datar,0.0
2019-11-28,ARG SMPK Tanah Datar,0.0
2019-11-29,ARG SMPK Tanah Datar,0.0
2019-11-30,ARG SMPK Tanah Datar,0.2
2019-12-01,ARG SMPK Tanah Datar,61.6
2019-12-02,ARG SMPK Tanah Datar,4.0
2019-12-03,ARG SMPK Tanah Datar,6.8
2019-12-04,ARG SMPK Tanah Datar,28.4
2019-12-05,ARG SMPK Tanah Datar,9.000000000000002
2019-12-06,ARG SMPK Tanah Datar,8.6
2019-12-07,ARG SMPK Tanah Datar,43.0
2019-12-08,ARG SMPK Tanah Datar,24.4
2019-12-09,ARG SMPK Tanah Datar,14.000000000000004
2019-12-10,ARG SMPK Tanah Datar,51.4
2019-12-11,ARG SMPK Tanah Datar,5.6
2019-12-12,ARG SMPK Tanah Datar,8.399999999999999
2019-12-13,ARG SMPK Tanah Datar,0.2
2019-12-14,ARG SMPK Tanah Datar,0.2
2019-12-15,ARG SMPK Tanah Datar,6.4
2019-12-16,ARG SMPK Tanah Datar,0.2
2019-12-17,ARG SMPK Tanah Datar,0.0
2019-12-18,ARG SMPK Tanah Datar,0.0
2019-12-19,ARG SMPK Tanah Datar,13.799999999999999
2019-12-20,ARG SMPK Tanah Datar,0.0
2019-12-21,ARG SMPK Tanah Datar,42.39999999999999
2019-12-22,ARG SMPK Tanah Datar,2.400000000000001
2019-12-23,ARG SMPK Tanah Datar,0.0
2019-12-24,ARG SMPK Tanah Datar,1.0000000000000002
2019-12-25,ARG SMPK Tanah Datar,15.999999999999998
2019-12-26,ARG SMPK Tanah Datar,1.6
2019-12-27,ARG SMPK Tanah Datar,33.79999999999999
2019-12-28,ARG SMPK Tanah Datar,6.799999999999997
2019-12-29,ARG SMPK Tanah Datar,6.000000000000001
2019-12-30,ARG SMPK Tanah Datar,0.8
2019-12-31,ARG SMPK Tanah Datar,0.0
2020-01-01,ARG SMPK Tanah Datar,0.0
2020-01-02,ARG SMPK Tanah Datar,0.0
2020-01-03,ARG SMPK Tanah Datar,0.6000000000000001
2020-01-04,ARG SMPK Tanah Datar,0.0
2020-01-05,ARG SMPK Tanah Datar,0.0
2020-01-06,ARG SMPK Tanah Datar,0.0
2020-01-07,ARG SMPK Tanah Datar,0.4
2020-01-08,ARG SMPK Tanah Datar,0.0
2020-01-09,ARG SMPK Tanah Datar,13.4
2020-01-10,ARG SMPK Tanah Datar,0.0
2020-01-11,ARG SMPK Tanah Datar,0.2
2020-01-12,ARG SMPK Tanah Datar,0.0
2020-01-13,ARG SMPK Tanah Datar,16.999999999999996
2020-01-14,ARG SMPK Tanah Datar,2.799999999999999
2020-01-15,ARG SMPK Tanah Datar,0.4
2020-01-16,ARG SMPK Tanah Datar,0.4
2020-01-17,ARG SMPK Tanah Datar,6.999999999999999
2020-01-18,ARG SMPK Tanah Datar,6.8
2020-01-19,ARG SMPK Tanah Datar,0.6000000000000001
2020-01-20,ARG SMPK Tanah Datar,0.0
2020-01-21,ARG SMPK Tanah Datar,19.4
2020-01-22,ARG SMPK Tanah Datar,1.7999999999999998
2020-01-23,ARG SMPK Tanah Datar,0.2
2020-01-24,ARG SMPK Tanah Datar,0.6000000000000001
2020-01-25,ARG SMPK Tanah Datar,0.0
2020-01-26,ARG SMPK Tanah Datar,42.599999999999994
2020-01-27,ARG SMPK Tanah Datar,0.0
2020-01-28,ARG SMPK Tanah Datar,11.4
2020-01-29,ARG SMPK Tanah Datar,0.0
2020-01-30,ARG SMPK Tanah Datar,0.0
2020-01-31,ARG SMPK Tanah Datar,0.0
2020-02-01,ARG SMPK Tanah Datar,0.0
2020-02-02,ARG SMPK Tanah Datar,0.0
2020-02-03,ARG SMPK Tanah Datar,0.0
2020-02-04,ARG SMPK Tanah Datar,0.0
2020-02-05,ARG SMPK Tanah Datar,0.0
2020-02-06,ARG SMPK Tanah Datar,0.0
2020-02-07,ARG SMPK Tanah Datar,31.399999999999995
2020-02-08,ARG SMPK Tanah Datar,14.600000000000001
2020-02-09,ARG SMPK Tanah Datar,0.0
2020-02-10,ARG SMPK Tanah Datar,0.0
2020-02-11,ARG SMPK Tanah Datar,16.6
2020-02-12,ARG SMPK Tanah Datar,0.0
2020-02-13,ARG SMPK Tanah Datar,33.6
2020-02-14,ARG SMPK Tanah Datar,109.4
2020-02-15,ARG SMPK Tanah Datar,0.0
2020-02-16,ARG SMPK Tanah Datar,0.40000000000000024
2020-02-17,ARG SMPK Tanah Datar,60.80000000000001
2020-02-18,ARG SMPK Tanah Datar,15.200000000000001
2020-02-19,ARG SMPK Tanah Datar,1.8
2020-02-20,ARG SMPK Tanah Datar,0.0
2020-02-21,ARG SMPK Tanah Datar,1.2000000000000002
2020-02-22,ARG SMPK Tanah Datar,0.0
2020-02-23,ARG SMPK Tanah Datar,0.0
2020-02-24,ARG SMPK Tanah Datar,0.0
2020-02-25,ARG SMPK Tanah Datar,0.0
2020-02-26,ARG SMPK Tanah Datar,0.0
2020-02-27,ARG SMPK Tanah Datar,0.0
2020-02-28,ARG SMPK Tanah Datar,0.0
2020-02-29,ARG SMPK Tanah Datar,0.0
2020-03-01,ARG SMPK Tanah Datar,0.0
2020-03-02,ARG SMPK Tanah Datar,0.0
2020-03-03,ARG SMPK Tanah Datar,0.4
2020-03-04,ARG SMPK Tanah Datar,0.0
2020-03-05,ARG SMPK Tanah Datar,6.8
2020-03-06,ARG SMPK Tanah Datar,0.0
2020-03-07,ARG SMPK Tanah Datar,20.2
2020-03-08,ARG SMPK Tanah Datar,18.8
2020-03-09,ARG SMPK Tanah Datar,0.0
2020-03-10,ARG SMPK Tanah Datar,0.0
2020-03-11,ARG SMPK Tanah Datar,0.0
2020-03-12,ARG SMPK Tanah Datar,0.0
2020-03-13,ARG SMPK Tanah Datar,0.0
2020-03-14,ARG SMPK Tanah Datar,0.0
2020-03-15,ARG SMPK Tanah Datar,0.0
2020-03-16,ARG SMPK Tanah Datar,0.0
2020-03-17,ARG SMPK Tanah Datar,6.000000000000001
2020-03-18,ARG SMPK Tanah Datar,0.0
2020-03-19,ARG SMPK Tanah Datar,9.0
2020-03-20,ARG SMPK Tanah Datar,0.0
2020-03-21,ARG SMPK Tanah Datar,0.0
2020-03-22,ARG SMPK Tanah Datar,0.0
2020-03-23,ARG SMPK Tanah Datar,0.0
2020-03-24,ARG SMPK Tanah Datar,0.0
2020-03-25,ARG SMPK Tanah Datar,0.0
2020-03-26,ARG SMPK Tanah Datar,0.0
2020-03-27,ARG SMPK Tanah Datar,0.0
2020-03-28,ARG SMPK Tanah Datar,0.0
2020-03-29,ARG SMPK Tanah Datar,0.0
2020-03-30,ARG SMPK Tanah Datar,0.0
2020-03-31,ARG SMPK Tanah Datar,0.0
2020-04-01,ARG SMPK Tanah Datar,0.0
2020-04-02,ARG SMPK Tanah Datar,6.800000000000001
2020-04-03,ARG SMPK Tanah Datar,2.8
2020-04-04,ARG SMPK Tanah Datar,0.0
2020-04-05,ARG SMPK Tanah Datar,0.0
2020-04-06,ARG SMPK Tanah Datar,0.0
2020-04-07,ARG SMPK Tanah Datar,0.0
2020-04-08,ARG SMPK Tanah Datar,0.2000000000000011
2020-04-09,ARG SMPK Tanah Datar,10.0
2020-04-10,ARG SMPK Tanah Datar,0.2
2020-04-11,ARG SMPK Tanah Datar,0.0
2020-04-12,ARG SMPK Tanah Datar,0.0
2020-04-13,ARG SMPK Tanah Datar,0.0
2020-04-14,ARG SMPK Tanah Datar,0.0
2020-04-15,ARG SMPK Tanah Datar,0.0
2020-04-16,ARG SMPK Tanah Datar,0.0
2020-04-17,ARG SMPK Tanah Datar,0.0
2020-04-18,ARG SMPK Tanah Datar,0.0
2020-04-19,ARG SMPK Tanah Datar,0.0
2020-04-20,ARG SMPK Tanah Datar,0.0
2020-04-21,ARG SMPK Tanah Datar,0.0
2020-04-22,ARG SMPK Tanah Datar,0.0
2020-04-23,ARG SMPK Tanah Datar,0.0
2020-04-24,ARG SMPK Tanah Datar,0.0
2020-04-25,ARG SMPK Tanah Datar,0.0
2020-04-26,ARG SMPK Tanah Datar,0.0
2020-04-27,ARG SMPK Tanah Datar,0.0
2020-04-28,ARG SMPK Tanah Datar,0.0
2020-04-29,ARG SMPK Tanah Datar,0.0
2020-04-30,ARG SMPK Tanah Datar,0.0
2020-05-01,ARG SMPK Tanah Datar,0.0
2020-05-02,ARG SMPK Tanah Datar,0.0
2020-05-03,ARG SMPK Tanah Datar,0.0
2020-05-04,ARG SMPK Tanah Datar,0.0
2020-05-05,ARG SMPK Tanah Datar,0.0
2020-05-06,ARG SMPK Tanah Datar,0.0
2020-05-07,ARG SMPK Tanah Datar,0.0
2020-05-08,ARG SMPK Tanah Datar,0.0
2020-05-09,ARG SMPK Tanah Datar,0.0
2020-05-10,ARG SMPK Tanah Datar,0.0
2020-05-11,ARG SMPK Tanah Datar,0.0
2020-05-12,ARG SMPK Tanah Datar,0.0
2020-05-13,ARG SMPK Tanah Datar,0.0
2020-05-14,ARG SMPK Tanah Datar,0.0
2020-05-15,ARG SMPK Tanah Datar,0.0
2020-05-16,ARG SMPK Tanah Datar,0.0
2020-05-17,ARG SMPK Tanah Datar,0.0
2020-05-18,ARG SMPK Tanah Datar,0.0
2020-05-19,ARG SMPK Tanah Datar,0.0
2020-05-20,ARG SMPK Tanah Datar,0.0
2020-05-21,ARG SMPK Tanah Datar,0.0
2020-05-22,ARG SMPK Tanah Datar,0.0
2020-05-23,ARG SMPK Tanah Datar,0.0
2020-05-24,ARG SMPK Tanah Datar,0.0
2020-05-25,ARG SMPK Tanah Datar,0.0
2020-05-26,ARG SMPK Tanah Datar,0.0
2020-05-27,ARG SMPK Tanah Datar,0.0
2020-05-28,ARG SMPK Tanah Datar,0.0
2020-05-29,ARG SMPK Tanah Datar,0.0
2020-05-30,ARG SMPK Tanah Datar,0.0
2020-05-31,ARG SMPK Tanah Datar,0.0
2020-06-01,ARG SMPK Tanah Datar,0.0
2020-06-02,ARG SMPK Tanah Datar,0.0
2020-06-03,ARG SMPK Tanah Datar,0.0
2020-06-04,ARG SMPK Tanah Datar,0.0
2020-06-05,ARG SMPK Tanah Datar,0.0
2020-06-06,ARG SMPK Tanah Datar,0.0
2020-06-07,ARG SMPK Tanah Datar,0.0
2020-06-08,ARG SMPK Tanah Datar,0.0
2020-06-09,ARG SMPK Tanah Datar,0.0
2020-06-10,ARG SMPK Tanah Datar,0.0
2020-06-11,ARG SMPK Tanah Datar,0.0
2020-06-12,ARG SMPK Tanah Datar,0.0
2020-06-13,ARG SMPK Tanah Datar,0.0
2020-06-14,ARG SMPK Tanah Datar,0.0
2020-06-15,ARG SMPK Tanah Datar,0.0
2020-06-16,ARG SMPK Tanah Datar,0.0
2020-06-17,ARG SMPK Tanah Datar,0.0
2020-06-18,ARG SMPK Tanah Datar,0.0
2020-06-19,ARG SMPK Tanah Datar,0.0
2020-06-20,ARG SMPK Tanah Datar,0.0
2020-06-21,ARG SMPK Tanah Datar,0.0
2020-06-22,ARG SMPK Tanah Datar,0.0
2020-06-23,ARG SMPK Tanah Datar,0.0
2020-06-24,ARG SMPK Tanah Datar,0.0
2020-06-25,ARG SMPK Tanah Datar,0.0
2020-06-26,ARG SMPK Tanah Datar,0.0
2020-06-27,ARG SMPK Tanah Datar,0.0
2020-06-28,ARG SMPK Tanah Datar,0.0
2020-06-29,ARG SMPK Tanah Datar,0.0
2020-06-30,ARG SMPK Tanah Datar,0.0
2020-07-01,ARG SMPK Tanah Datar,0.0
2020-07-02,ARG SMPK Tanah Datar,0.0
2020-07-03,ARG SMPK Tanah Datar,0.0
2020-07-04,ARG SMPK Tanah Datar,0.0
2020-07-05,ARG SMPK Tanah Datar,0.0
2020-07-06,ARG SMPK Tanah Datar,0.0
2020-07-07,ARG SMPK Tanah Datar,0.0
2020-07-08,ARG SMPK Tanah Datar,0.0
2020-07-09,ARG SMPK Tanah Datar,0.0
2020-07-10,ARG SMPK Tanah Datar,0.0
2020-07-11,ARG SMPK Tanah Datar,0.0
2020-07-12,ARG SMPK Tanah Datar,0.0
2020-07-13,ARG SMPK Tanah Datar,0.0
2020-07-14,ARG SMPK Tanah Datar,0.0
2020-07-15,ARG SMPK Tanah Datar,0.6000000000000001
2020-07-16,ARG SMPK Tanah Datar,40.6
2020-07-17,ARG SMPK Tanah Datar,0.6000000000000001
2020-07-18,ARG SMPK Tanah Datar,9.0
2020-07-19,ARG SMPK Tanah Datar,13.799999999999999
2020-07-20,ARG SMPK Tanah Datar,0.0
2020-07-21,ARG SMPK Tanah Datar,0.0
2020-07-22,ARG SMPK Tanah Datar,0.0
2020-07-23,ARG SMPK Tanah Datar,0.0
2020-07-24,ARG SMPK Tanah Datar,4.4
2020-07-25,ARG SMPK Tanah Datar,8.799999999999999
2020-07-26,ARG SMPK Tanah Datar,0.0
2020-07-27,ARG SMPK Tanah Datar,1.2
2020-07-28,ARG SMPK Tanah Datar,0.6
2020-07-29,ARG SMPK Tanah Datar,0.0
2020-07-30,ARG SMPK Tanah Datar,0.0
2020-07-31,ARG SMPK Tanah Datar,2.8
2020-08-01,ARG SMPK Tanah Datar,0.4
2020-08-02,ARG SMPK Tanah Datar,0.0
2020-08-03,ARG SMPK Tanah Datar,1.8
2020-08-04,ARG SMPK Tanah Datar,3.4000000000000004
2020-08-05,ARG SMPK Tanah Datar,0.0
2020-08-06,ARG SMPK Tanah Datar,0.0
2020-08-07,ARG SMPK Tanah Datar,0.0
2020-08-08,ARG SMPK Tanah Datar,0.0
2020-08-09,ARG SMPK Tanah Datar,0.0
2020-08-10,ARG SMPK Tanah Datar,0.0
2020-08-11,ARG SMPK Tanah Datar,0.0
2020-08-12,ARG SMPK Tanah Datar,8.6
2020-08-13,ARG SMPK Tanah Datar,0.0
2020-08-14,ARG SMPK Tanah Datar,0.0
2020-08-15,ARG SMPK Tanah Datar,17.0
2020-08-16,ARG SMPK Tanah Datar,1.6000000000000003
2020-08-17,ARG SMPK Tanah Datar,1.2000000000000002
2020-08-18,ARG SMPK Tanah Datar,0.0
2020-08-19,ARG SMPK Tanah Datar,0.0
2020-08-20,ARG SMPK Tanah Datar,0.0
2020-08-21,ARG SMPK Tanah Datar,0.2
2020-08-22,ARG SMPK Tanah Datar,5.8
2020-08-23,ARG SMPK Tanah Datar,1.6000000000000003
2020-08-24,ARG SMPK Tanah Datar,2.0000000000000004
2020-08-25,ARG SMPK Tanah Datar,1.4000000000000001
2020-08-26,ARG SMPK Tanah Datar,2.4000000000000004
2020-08-27,ARG SMPK Tanah Datar,0.2
2020-08-28,ARG SMPK Tanah Datar,0.0
2020-08-29,ARG SMPK Tanah Datar,0.0
2020-08-30,ARG SMPK Tanah Datar,11.399999999999999
2020-08-31,ARG SMPK Tanah Datar,1.8000000000000003
2020-09-01,ARG SMPK Tanah Datar,0.0
2020-09-02,ARG SMPK Tanah Datar,52.0
2020-09-03,ARG SMPK Tanah Datar,43.6
2020-09-04,ARG SMPK Tanah Datar,12.0
2020-09-05,ARG SMPK Tanah Datar,4.400000000000001
2020-09-06,ARG SMPK Tanah Datar,0.6000000000000001
2020-09-07,ARG SMPK Tanah Datar,0.6000000000000001
2020-09-08,ARG SMPK Tanah Datar,0.4
2020-09-09,ARG SMPK Tanah Datar,0.4
2020-09-10,ARG SMPK Tanah Datar,0.4
2020-09-11,ARG SMPK Tanah Datar,0.2
2020-09-12,ARG SMPK Tanah Datar,0.4
2020-09-13,ARG SMPK Tanah Datar,0.4
2020-09-14,ARG SMPK Tanah Datar,0.2
2020-09-15,ARG SMPK Tanah Datar,0.2
2020-09-16,ARG SMPK Tanah Datar,0.0
2020-09-17,ARG SMPK Tanah Datar,0.0
2020-09-18,ARG SMPK Tanah Datar,0.0
2020-09-19,ARG SMPK Tanah Datar,0.2
2020-09-20,ARG SMPK Tanah Datar,0.0
2020-09-21,ARG SMPK Tanah Datar,0.2
2020-09-22,ARG SMPK Tanah Datar,0.2
2020-09-23,ARG SMPK Tanah Datar,0.0
2020-09-24,ARG SMPK Tanah Datar,0.0
2020-09-25,ARG SMPK Tanah Datar,0.2
2020-09-26,ARG SMPK Tanah Datar,0.2
2020-09-27,ARG SMPK Tanah Datar,2.4000000000000004
2020-09-28,ARG SMPK Tanah Datar,1.4000000000000001
2020-09-29,ARG SMPK Tanah Datar,0.2
2020-09-30,ARG SMPK Tanah Datar,1.6000000000000003
2020-10-01,ARG SMPK Tanah Datar,0.4
2020-10-02,ARG SMPK Tanah Datar,1.0000000000000002
2020-10-03,ARG SMPK Tanah Datar,0.4
2020-10-04,ARG SMPK Tanah Datar,1.4000000000000001
2020-10-05,ARG SMPK Tanah Datar,0.2
2020-10-06,ARG SMPK Tanah Datar,0.2
2020-10-07,ARG SMPK Tanah Datar,1.2000000000000002
2020-10-08,ARG SMPK Tanah Datar,5.6
2020-10-09,ARG SMPK Tanah Datar,1.0000000000000002
2020-10-10,ARG SMPK Tanah Datar,0.4
2020-10-11,ARG SMPK Tanah Datar,2.2000000000000006
2020-10-12,ARG SMPK Tanah Datar,0.2
2020-10-13,ARG SMPK Tanah Datar,1.0
2020-10-14,ARG SMPK Tanah Datar,0.8000000000000002
2020-10-15,ARG SMPK Tanah Datar,0.4
2020-10-16,ARG SMPK Tanah Datar,0.0
2020-10-17,ARG SMPK Tanah Datar,0.0
